retailerId,siqId
2116570033008,SIQ310100000001
2116570036979,SIQ310100000001
2116570036986,SIQ310100000002
2116570036993,SIQ310100000002
2116570037006,SIQ310100000003
2116570033015,SIQ310100000006
2116570002929,SIQ320200000001
2116570005654,SIQ320200000001
2116570005661,SIQ320200000002
2116570026963,SIQ290802000001
2116570024556,SIQ290202000004
71290069145,SIQ291102000011
2116570032810,SIQ290602000004
2116570024563,SIQ290202000005
2116570038867,SIQ180100000001
2116570007894,SIQ330200000004
2116570042260,SIQ290702000023
71421212020,SIQ290702000002
71290069138,SIQ291102000012
414140204851,SIQ290702000008
2116570042901,SIQ330200000004
2116570042918,SIQ330200000004
27086697733,SIQ290202000003
36144055170,SIQ290202000001
414140204523,SIQ290702000002
2116570025294,SIQ320200000002
27086697719,SIQ290202000003
27086697740,SIQ290202000003
2116570032629,SIQ290902000004
71421130102,SIQ290702000023
71421105940,SIQ290602000003
71421599312,SIQ290702000006
2116570000222,SIQ280000000003
71421549782,SIQ290602000003
856957001009,SIQ290202000004
2116570020220,SIQ290702000019
2116570041546,SIQ290302000001
2116570028455,SIQ290802000002
94922350015,SIQ290702000012
2116570032650,SIQ290902000003
45114953248,SIQ310100000003
2116570020244,SIQ290702000020
94922350053,SIQ290702000012
2116570027281,SIQ290602000004
2116570032797,SIQ290702000012
2116570041799,SIQ290202000001
2116570042253,SIQ290702000024
45114953538,SIQ310100000004
856957001016,SIQ290202000005
71421108033,SIQ290702000003
2116570030656,SIQ290702000022
2116570017459,SIQ300100000005
71421107814,SIQ290702000017
414140204684,SIQ290702000021
74641009913,SIQ180100000002
2116570016964,SIQ300100000004
2116570039260,SIQ330200000004
2116570041539,SIQ290302000003
2116570020206,SIQ290702000021
414140203441,SIQ290702000020
414140204028,SIQ290702000019
